Search_method Problem Max_evals Run Score
random_search knapPI_13_200_1000_4 100000 5 -20459
random_search knapPI_13_200_1000_4 100000 6 -20825
random_search knapPI_13_200_1000_4 100000 7 -19967
random_search knapPI_13_200_1000_4 100000 8 -19844
random_search knapPI_13_200_1000_4 100000 9 -20162
random_search knapPI_13_200_1000_4 100000 10 -20354
random_search knapPI_13_200_1000_4 100000 11 -19289
random_search knapPI_13_200_1000_4 100000 12 -19541
random_search knapPI_13_200_1000_4 100000 13 -19058
random_search knapPI_13_200_1000_4 100000 14 -20951
random_search knapPI_13_200_1000_4 100000 15 -19787
random_search knapPI_13_200_1000_4 100000 16 -19346
random_search knapPI_13_200_1000_4 100000 17 -18800
random_search knapPI_13_200_1000_4 100000 18 -20219
random_search knapPI_13_200_1000_4 100000 19 -19877
random_search knapPI_13_200_1000_4 100000 20 -19745
random_search knapPI_13_200_1000_4 100000 21 -20318
random_search knapPI_13_200_1000_4 100000 22 -20033
random_search knapPI_13_200_1000_4 100000 23 -20078
random_search knapPI_13_200_1000_4 100000 24 -19841
random_search knapPI_13_200_1000_4 100000 25 -19508
random_search knapPI_13_200_1000_4 100000 26 -20165
random_search knapPI_13_200_1000_4 100000 27 -19367
random_search knapPI_13_200_1000_4 100000 28 -19322
random_search knapPI_13_200_1000_4 100000 29 -19262
random_search knapPI_16_200_1000_4 100000 0 -29586
random_search knapPI_16_200_1000_4 100000 1 -30451
random_search knapPI_16_200_1000_4 100000 2 -31160
random_search knapPI_16_200_1000_4 100000 3 -30870
random_search knapPI_16_200_1000_4 100000 4 -31352
random_search knapPI_16_200_1000_4 100000 5 -30267
random_search knapPI_16_200_1000_4 100000 6 -29369
random_search knapPI_16_200_1000_4 100000 7 -29138
random_search knapPI_16_200_1000_4 100000 8 -28179
random_search knapPI_16_200_1000_4 100000 9 -31931
random_search knapPI_16_200_1000_4 100000 10 -29950
random_search knapPI_16_200_1000_4 100000 11 -28690
random_search knapPI_16_200_1000_4 100000 12 -31505
random_search knapPI_16_200_1000_4 100000 13 -30715
random_search knapPI_16_200_1000_4 100000 14 -30692
random_search knapPI_16_200_1000_4 100000 15 -30022
random_search knapPI_16_200_1000_4 100000 16 -30148
random_search knapPI_16_200_1000_4 100000 17 -30120
random_search knapPI_16_200_1000_4 100000 18 -31022
random_search knapPI_16_200_1000_4 100000 19 -30600
random_search knapPI_16_200_1000_4 100000 20 -31421
random_search knapPI_16_200_1000_4 100000 21 -30607
random_search knapPI_16_200_1000_4 100000 22 -31038
random_search knapPI_16_200_1000_4 100000 23 -30123
random_search knapPI_16_200_1000_4 100000 24 -30166
random_search knapPI_16_200_1000_4 100000 25 -31481
random_search knapPI_16_200_1000_4 100000 26 -31301
random_search knapPI_16_200_1000_4 100000 27 -30955
random_search knapPI_16_200_1000_4 100000 28 -30803
random_search knapPI_16_200_1000_4 100000 29 -31594
