Search_method Problem Max_evals Run Score
random_search knapPI_13_20_1000_4 100000 18 890
random_search knapPI_13_20_1000_4 100000 19 889
random_search knapPI_13_20_1000_4 100000 20 907
random_search knapPI_13_20_1000_4 100000 21 890
random_search knapPI_13_20_1000_4 100000 22 889
random_search knapPI_13_20_1000_4 100000 23 907
random_search knapPI_13_20_1000_4 100000 24 890
random_search knapPI_13_20_1000_4 100000 25 907
random_search knapPI_13_20_1000_4 100000 26 907
random_search knapPI_13_20_1000_4 100000 27 907
random_search knapPI_13_20_1000_4 100000 28 907
random_search knapPI_13_20_1000_4 100000 29 907
random_search knapPI_16_20_1000_4 100000 0 2886
random_search knapPI_16_20_1000_4 100000 1 2724
random_search knapPI_16_20_1000_4 100000 2 2893
random_search knapPI_16_20_1000_4 100000 3 2651
random_search knapPI_16_20_1000_4 100000 4 2527
random_search knapPI_16_20_1000_4 100000 5 2550
random_search knapPI_16_20_1000_4 100000 6 2586
random_search knapPI_16_20_1000_4 100000 7 2593
random_search knapPI_16_20_1000_4 100000 8 2731
random_search knapPI_16_20_1000_4 100000 9 2597
random_search knapPI_16_20_1000_4 100000 10 2724
random_search knapPI_16_20_1000_4 100000 11 2671
random_search knapPI_16_20_1000_4 100000 12 2509
random_search knapPI_16_20_1000_4 100000 13 2682
random_search knapPI_16_20_1000_4 100000 14 2886
random_search knapPI_16_20_1000_4 100000 15 2893
random_search knapPI_16_20_1000_4 100000 16 2549
random_search knapPI_16_20_1000_4 100000 17 2675
random_search knapPI_16_20_1000_4 100000 18 2886
random_search knapPI_16_20_1000_4 100000 19 2597
random_search knapPI_16_20_1000_4 100000 20 2724
random_search knapPI_16_20_1000_4 100000 21 2886
random_search knapPI_16_20_1000_4 100000 22 2527
random_search knapPI_16_20_1000_4 100000 23 2675
random_search knapPI_16_20_1000_4 100000 24 2626
random_search knapPI_16_20_1000_4 100000 25 2724
random_search knapPI_16_20_1000_4 100000 26 2626
random_search knapPI_16_20_1000_4 100000 27 2886
random_search knapPI_16_20_1000_4 100000 28 2505
random_search knapPI_16_20_1000_4 100000 29 2864
random_search knapPI_11_200_1000_4 100000 0 -32112
random_search knapPI_11_200_1000_4 100000 1 -32997
random_search knapPI_11_200_1000_4 100000 2 -33007
random_search knapPI_11_200_1000_4 100000 3 -32375
random_search knapPI_11_200_1000_4 100000 4 -32445
random_search knapPI_11_200_1000_4 100000 5 -31611
random_search knapPI_11_200_1000_4 100000 6 -32592
random_search knapPI_11_200_1000_4 100000 7 -33558
random_search knapPI_11_200_1000_4 100000 8 -30920
random_search knapPI_11_200_1000_4 100000 9 -29383
random_search knapPI_11_200_1000_4 100000 10 -33616
random_search knapPI_11_200_1000_4 100000 11 -32300
random_search knapPI_11_200_1000_4 100000 12 -32160
random_search knapPI_11_200_1000_4 100000 13 -33002
random_search knapPI_11_200_1000_4 100000 14 -33879
random_search knapPI_11_200_1000_4 100000 15 -32180
random_search knapPI_11_200_1000_4 100000 16 -30706
random_search knapPI_11_200_1000_4 100000 17 -34102
random_search knapPI_11_200_1000_4 100000 18 -32671
random_search knapPI_11_200_1000_4 100000 19 -32536
random_search knapPI_11_200_1000_4 100000 20 -27799
random_search knapPI_11_200_1000_4 100000 21 -32321
random_search knapPI_11_200_1000_4 100000 22 -33763
random_search knapPI_11_200_1000_4 100000 23 -31896
random_search knapPI_11_200_1000_4 100000 24 -33074
random_search knapPI_11_200_1000_4 100000 25 -33051
random_search knapPI_11_200_1000_4 100000 26 -32023
random_search knapPI_11_200_1000_4 100000 27 -32383
random_search knapPI_11_200_1000_4 100000 28 -30422
random_search knapPI_11_200_1000_4 100000 29 -31236
random_search knapPI_13_200_1000_4 100000 0 -19529
random_search knapPI_13_200_1000_4 100000 1 -20507
random_search knapPI_13_200_1000_4 100000 2 -20495
random_search knapPI_13_200_1000_4 100000 3 -19772
random_search knapPI_13_200_1000_4 100000 4 -18221
random_search knapPI_13_200_1000_4 100000 5 -17867
