Search_method Problem Max_evals Run Score
random_search knapPI_13_20_1000_4 100000 0 889
random_search knapPI_13_20_1000_4 100000 1 907
random_search knapPI_13_20_1000_4 100000 2 907
random_search knapPI_13_20_1000_4 100000 3 907
random_search knapPI_13_20_1000_4 100000 4 907
random_search knapPI_13_20_1000_4 100000 5 907
random_search knapPI_13_20_1000_4 100000 6 907
random_search knapPI_13_20_1000_4 100000 7 889
random_search knapPI_13_20_1000_4 100000 8 907
random_search knapPI_13_20_1000_4 100000 9 907
random_search knapPI_13_20_1000_4 100000 10 907
random_search knapPI_13_20_1000_4 100000 11 907
random_search knapPI_13_20_1000_4 100000 12 907
random_search knapPI_13_20_1000_4 100000 13 907
random_search knapPI_13_20_1000_4 100000 14 907
random_search knapPI_13_20_1000_4 100000 15 907
random_search knapPI_13_20_1000_4 100000 16 889
random_search knapPI_13_20_1000_4 100000 17 907
random_search knapPI_13_20_1000_4 100000 18 907
random_search knapPI_13_20_1000_4 100000 19 907
random_search knapPI_13_20_1000_4 100000 20 890
random_search knapPI_13_20_1000_4 100000 21 907
random_search knapPI_13_20_1000_4 100000 22 907
random_search knapPI_13_20_1000_4 100000 23 889
random_search knapPI_13_20_1000_4 100000 24 907
random_search knapPI_13_20_1000_4 100000 25 907
random_search knapPI_13_20_1000_4 100000 26 907
random_search knapPI_13_20_1000_4 100000 27 907
random_search knapPI_13_20_1000_4 100000 28 907
random_search knapPI_13_20_1000_4 100000 29 907
random_search knapPI_16_20_1000_4 100000 0 2682
random_search knapPI_16_20_1000_4 100000 1 2864
random_search knapPI_16_20_1000_4 100000 2 2516
random_search knapPI_16_20_1000_4 100000 3 2864
random_search knapPI_16_20_1000_4 100000 4 2893
random_search knapPI_16_20_1000_4 100000 5 2597
random_search knapPI_16_20_1000_4 100000 6 2886
random_search knapPI_16_20_1000_4 100000 7 2731
random_search knapPI_16_20_1000_4 100000 8 2682
random_search knapPI_16_20_1000_4 100000 9 2886
random_search knapPI_16_20_1000_4 100000 10 2893
random_search knapPI_16_20_1000_4 100000 11 2532
random_search knapPI_16_20_1000_4 100000 12 2724
random_search knapPI_16_20_1000_4 100000 13 2509
random_search knapPI_16_20_1000_4 100000 14 2893
random_search knapPI_16_20_1000_4 100000 15 2886
random_search knapPI_16_20_1000_4 100000 16 2557
random_search knapPI_16_20_1000_4 100000 17 2586
random_search knapPI_16_20_1000_4 100000 18 2682
random_search knapPI_16_20_1000_4 100000 19 2682
random_search knapPI_16_20_1000_4 100000 20 2724
random_search knapPI_16_20_1000_4 100000 21 2682
random_search knapPI_16_20_1000_4 100000 22 2731
random_search knapPI_16_20_1000_4 100000 23 2893
random_search knapPI_16_20_1000_4 100000 24 2724
random_search knapPI_16_20_1000_4 100000 25 2893
random_search knapPI_16_20_1000_4 100000 26 2675
random_search knapPI_16_20_1000_4 100000 27 2731
random_search knapPI_16_20_1000_4 100000 28 2633
random_search knapPI_16_20_1000_4 100000 29 2532
random_search knapPI_11_200_1000_4 100000 0 -34466
random_search knapPI_11_200_1000_4 100000 1 -33980
random_search knapPI_11_200_1000_4 100000 2 -30140
random_search knapPI_11_200_1000_4 100000 3 -32710
random_search knapPI_11_200_1000_4 100000 4 -32702
random_search knapPI_11_200_1000_4 100000 5 -32980
random_search knapPI_11_200_1000_4 100000 6 -34395
random_search knapPI_11_200_1000_4 100000 7 -32783
random_search knapPI_11_200_1000_4 100000 8 -32604
random_search knapPI_11_200_1000_4 100000 9 -32776
random_search knapPI_11_200_1000_4 100000 10 -33259
random_search knapPI_11_200_1000_4 100000 11 -31476
random_search knapPI_11_200_1000_4 100000 12 -32454
random_search knapPI_11_200_1000_4 100000 13 -31201
random_search knapPI_11_200_1000_4 100000 14 -31110
random_search knapPI_11_200_1000_4 100000 15 -34101
random_search knapPI_11_200_1000_4 100000 16 -32447
random_search knapPI_11_200_1000_4 100000 17 -31874
random_search knapPI_11_200_1000_4 100000 18 -33207
random_search knapPI_11_200_1000_4 100000 19 -32319
random_search knapPI_11_200_1000_4 100000 20 -33479
random_search knapPI_11_200_1000_4 100000 21 -32231
random_search knapPI_11_200_1000_4 100000 22 -31539
random_search knapPI_11_200_1000_4 100000 23 -32524
random_search knapPI_11_200_1000_4 100000 24 -33551
random_search knapPI_11_200_1000_4 100000 25 -31892
random_search knapPI_11_200_1000_4 100000 26 -31959
random_search knapPI_11_200_1000_4 100000 27 -33537
random_search knapPI_11_200_1000_4 100000 28 -32463
random_search knapPI_11_200_1000_4 100000 29 -32643
random_search knapPI_13_200_1000_4 100000 0 -20375
random_search knapPI_13_200_1000_4 100000 1 -19208
random_search knapPI_13_200_1000_4 100000 2 -20339
random_search knapPI_13_200_1000_4 100000 3 -19067
random_search knapPI_13_200_1000_4 100000 4 -18590
random_search knapPI_13_200_1000_4 100000 5 -20471
